,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
lignitePrice-17,1.428,1.42394745823467,1.42180678108221,1.43064884216917,1.43145356766154,1.43143868118924,1.42811638015009,1.42911130355366,1.433162455651,1.44100934385261,1.44752817263139,1.43780539278237,1.42787713184131,1.43221045252131,1.42852670942422,1.42297909601143,1.4234814402669,1.41278288995743,1.40143840708289,1.39913372830254,1.39684554212185,1.39315961005941,1.39400876481998,1.39520650068144,1.38647193363899,1.38164476356917,1.37589778154852,1.38269502157732,1.38879910899389,1.38062498358021,1.37546097473437,1.38667302128796,1.37746560342299,1.372149672718,1.37074005837722,1.37739625317567,1.37607800405629,1.38577958023726,1.38089818873493,1.37622544228958,1.3728876948491,1.3676777213706,1.37479507570685,1.37600491961686,1.37514204856492,1.36594037090861,1.37210562913211,1.37197041254551,1.36857228397611,1.37131775955824
lignitePrice-18,1.428,1.43742564307886,1.4435670867709,1.43747292841605,1.44626281123754,1.43525946213961,1.42629887637578,1.43412560945828,1.42142128003625,1.42153741836783,1.41907154850474,1.41287907470726,1.41618098636173,1.41767429917803,1.42091349137732,1.41972725779334,1.41403031405283,1.41532894300637,1.41235575763055,1.40026237385517,1.38791831768647,1.38863161132565,1.39715218618155,1.39444956211147,1.38420555639852,1.38153861050358,1.3832114447233,1.37853123632274,1.38310043936978,1.3808062998751,1.376983963081,1.38593934271549,1.38843021002941,1.3916963886978,1.38752743673898,1.39172804263707,1.39687987293508,1.38474907262866,1.38496741613184,1.37412764822685,1.37354326221169,1.36535367958107,1.36064862590028,1.35856505137244,1.35834542435372,1.3603652335186,1.36236205433346,1.36399183520113,1.36423356048995,1.36037686986814
lignitePrice-19,1.428,1.43429782851797,1.4374690835986,1.44128968751633,1.44543771925441,1.44762313150058,1.44613977085745,1.44489862083047,1.44366246492198,1.4390661188116,1.44167691713161,1.44266492651207,1.43685739565688,1.44303847745058,1.45011839325776,1.43737647898571,1.4381114686215,1.43149336819485,1.42732710316696,1.42478934704074,1.41983972821648,1.43047699295786,1.43684603052861,1.4313874046875,1.43395861036741,1.44426163509031,1.44031945300965,1.43172619237626,1.42917106471354,1.42413242629389,1.41539417919266,1.42779118599717,1.42003379587283,1.4271135546246,1.43245367636271,1.42479568112163,1.42576137799612,1.42864955101157,1.43692388238054,1.44108502677418,1.43887458875669,1.43969167873915,1.43999123120779,1.43363693108852,1.43132119326535,1.4323155044423,1.44207073257501,1.43716522110127,1.43278158152587,1.43195551362077
lignitePrice-20,1.428,1.41710234833365,1.42897492627134,1.43229859052039,1.42866823387445,1.4312142397402,1.42694867097771,1.41792206844869,1.42548650372878,1.41356434397795,1.42285737037149,1.41910898006636,1.42173346802309,1.42678953279869,1.42642256043698,1.42190031074213,1.41071495822607,1.40258452076027,1.3962614678929,1.39959273851102,1.39986960061218,1.39686892423621,1.40211783267729,1.40625534098502,1.40125219322288,1.39708249661364,1.39760834202316,1.39838070315337,1.40154323304257,1.40467473064099,1.41234048912755,1.39989704228614,1.40605721756802,1.39820851366371,1.40748255397104,1.41493924820287,1.41764243333244,1.4303400714694,1.43057790013081,1.43043975176532,1.43545671632617,1.43604517459749,1.43689897372379,1.44476231881686,1.44712027901735,1.45536464599896,1.46629598729817,1.46732951001098,1.46967782657302,1.47627988992711
lignitePrice-21,1.428,1.43140586232246,1.44412287921064,1.45061528180455,1.45259699243892,1.45482038998719,1.44968127135506,1.44900595304486,1.4560114608267,1.44727772107382,1.43753444704211,1.42779888067118,1.43000838119323,1.43715293883616,1.4396445847959,1.43882012749445,1.43840200470547,1.43435997538572,1.44287663881199,1.44213040336756,1.45382300523172,1.44440100120781,1.45566380022408,1.45529401356151,1.45863931843712,1.44899023054945,1.44359096992484,1.45053978030491,1.45029196132066,1.4404509244832,1.44595041458307,1.44245807077005,1.43524258858551,1.42977841668348,1.42319642960169,1.42980241525014,1.42695034996397,1.42513484738982,1.42913270777544,1.42844704702023,1.43353746735713,1.4467107599231,1.44006541457326,1.44769540340475,1.44084606668015,1.4478124769424,1.45336564918011,1.46139776065039,1.45627313894597,1.4620007056335
lignitePrice-22,1.428,1.42175835745896,1.42288440876851,1.43343924400932,1.42529603676998,1.42629845483508,1.41683643713259,1.41615528471042,1.41330528087755,1.41767774506448,1.41199463077238,1.41142383080809,1.41237152689977,1.4123411841056,1.40092911424076,1.39409728773916,1.39015978729169,1.39390183521122,1.39491011838059,1.38995924165427,1.38554660625487,1.37885744643416,1.37833913040701,1.38422498063438,1.38525064682202,1.38340464825188,1.38257121008812,1.38018340900701,1.37297715902298,1.36770079021319,1.36044428397432,1.35989275834245,1.36624088898283,1.36008979619504,1.35672521688783,1.34801883386459,1.34509814738105,1.34541304685101,1.34746974311402,1.35564864529676,1.35591722750835,1.3525827928765,1.34851208607294,1.35463088059375,1.35882678132464,1.36327841432137,1.366154725588,1.37065706292255,1.37622663396143,1.37242903515626
lignitePrice-23,1.428,1.43273125275381,1.44280057373031,1.44459313262179,1.44314995264338,1.44621665855584,1.45275009537902,1.45983003398717,1.44952742058731,1.442858374198,1.45419660298141,1.44294264729644,1.44994978750028,1.45087311664479,1.45872228546829,1.45592645966388,1.4636342644958,1.4612071036019,1.45178635422756,1.44208207889283,1.44916511157482,1.45724714369243,1.46334363446654,1.46621125964869,1.47077310440162,1.48004918833744,1.48312919609,1.47916504938532,1.48197008781173,1.48375221792322,1.48174900949232,1.48790764728827,1.49206932201667,1.49185352738244,1.50321060984771,1.50786318920474,1.49896115092642,1.51031135067329,1.51211983966061,1.51559908847805,1.51459197101893,1.51063706221891,1.51568680865762,1.52167336742656,1.53131345257279,1.53178594680355,1.54112232964445,1.55101007887659,1.53884578931084,1.5412516537069
lignitePrice-24,1.428,1.42773369251401,1.41656079171114,1.41294183756163,1.40229872689882,1.40229706446777,1.41292775286519,1.41810293733415,1.42607296473895,1.4209579643789,1.42975214990079,1.42723131314616,1.42262092952855,1.4295323933517,1.43160297043718,1.4250838115588,1.42607015053514,1.43296525166595,1.4361341408353,1.4462458446892,1.45800763414577,1.4524275123333,1.45377052086078,1.44764540648509,1.44463477219781,1.44712005322264,1.4542112766996,1.45678150451271,1.45933965311048,1.4584485528524,1.45951461603902,1.46553613645575,1.47061019544356,1.46458306027175,1.47744414359576,1.47461110802302,1.47912881511044,1.47425837002114,1.46796823463419,1.46472216284582,1.46156734217286,1.45883209250929,1.45473100882719,1.45474080860846,1.45262725823169,1.45837486814768,1.46095734392622,1.45763893784686,1.45918324210454,1.45150493708458
lignitePrice-25,1.428,1.42019926448023,1.42372387965191,1.42973948698817,1.43015266592785,1.42868085293428,1.42397761295175,1.42278318668782,1.41776498638219,1.42470044524753,1.42597067609145,1.43552861641029,1.44525887572269,1.43496425916142,1.43742718553968,1.43884484599986,1.43745279244803,1.44528211110301,1.44111729304519,1.4377891564413,1.44881583108249,1.44748952391164,1.44153590980176,1.43780913595914,1.43531497075788,1.43011712854862,1.42483115284275,1.42128554254448,1.41063651513494,1.41866945680468,1.40979397863774,1.40935767714444,1.41087494537834,1.41875052853448,1.426174840823,1.4219898380744,1.40952408505918,1.3988623457876,1.40837664371247,1.39975879559276,1.39940777237679,1.41226283828216,1.42052333573361,1.41072399736323,1.40654229789715,1.40418926067488,1.39174264136081,1.40357228678879,1.41195866737112,1.41212092774407
lignitePrice-26,1.428,1.43521612267555,1.43697677054067,1.43268501095633,1.43588931578595,1.43632131257543,1.42413785096691,1.42504886042553,1.42699400388321,1.41525081564435,1.42149646642261,1.41560701733246,1.40681854429433,1.40518511751431,1.39378014382752,1.39037562522493,1.39440931406415,1.40066040837937,1.39299595435131,1.40406419996871,1.41077911779046,1.4211412997912,1.41582106184431,1.4150389755143,1.42527670311844,1.41569158501476,1.40950012952483,1.4016847857304,1.39960621400754,1.39812208113862,1.39545483717622,1.39371604912952,1.40064494476934,1.4107329883163,1.40126511135155,1.40073355895901,1.39897243332988,1.39714133160147,1.39735338794167,1.40091450652617,1.40059260098526,1.40445847997902,1.40428602136117,1.41363453338723,1.41569111135034,1.41885121390286,1.41822566887224,1.41975870392653,1.42666869194901,1.43203152933959
