,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
coalPrice-29,3.6,3.57500355812785,3.62390782753608,3.64345019672012,3.70887617702632,3.73729860824423,3.73596394429887,3.91235776726691,3.89740915775157,3.99386642244196,4.1138429121881,4.22074578016326,4.26359119375192,4.31146874961058,4.4751835384796,4.51624876050226,4.59712339622822,4.67543813177398,4.78495356877064,4.95073008767523,5.00629946025841,5.13187012401626,5.19944697001423,5.16052126447607,5.03523662623832,4.92224265658344,4.94892748411715,5.0339472203352,5.08393704692166,5.13959647949406,5.3503551627218,5.43511342116428,5.34105690752784,5.49690128311924,5.49182938744913,5.4712804302133,5.65934968858938,5.66369206172663,5.81867313256865,6.04210583020249,6.24339412219457,6.21363591475361,6.12702576383524,6.23404833535044,6.32940061620307,6.49412840829459,6.58189596578925,6.64611005468196,6.87866451498691,7.0594995019552
coalPrice-30,3.6,3.60665434221753,3.65002127719248,3.65779073341209,3.69239100038305,3.66651819369253,3.70337961771118,3.73240198420065,3.70867145556201,3.66290941533516,3.76859316793579,3.77183209516879,3.6920342199614,3.8433546978967,3.86145668768533,3.92662529134354,3.97004432820833,3.96394952549777,4.01148818002545,4.00549083943862,4.11554977513234,4.17142171516903,4.32295402798659,4.37874583006866,4.40626566058009,4.43433232403633,4.53513477448986,4.50282008553183,4.58797052166998,4.47891329185074,4.43865122803639,4.38371500088926,4.43617567107719,4.33307973456536,4.24460460278576,4.27251655397377,4.38652031498091,4.28750438720179,4.19143325999287,4.14774958014262,4.14915398878713,4.19683268547236,4.15908948636579,4.2797655026458,4.3865477578597,4.37310560532482,4.34080340770934,4.29598604212772,4.36649279312012,4.34670597167501
coalPrice-31,3.6,3.63561994557414,3.78240233602148,3.85051429729444,3.88080496766252,3.88184024619777,3.95566538809549,3.91158402370866,3.90909138970723,3.96985671152683,3.9521429289198,4.08872490676305,4.22235445680418,4.36711436653484,4.39546213421397,4.54913345822005,4.46666416813758,4.46396716014075,4.48954622263004,4.67093821378702,4.76398339237342,4.87403962243953,4.89212209550414,4.90616604382081,4.9087174132978,5.01486953628285,5.06413695657786,5.05253136221372,4.98109601571678,5.04723194221752,5.13555831150464,5.03768109386229,5.1431237643441,5.17822069519894,5.19253903431729,5.16950418268942,5.23463210387397,5.18114793080727,5.19763596961786,5.22649030578692,5.32479599837173,5.39448760824451,5.50778283597713,5.72365432608227,5.80424094871276,5.68986923081432,5.59524022013751,5.59267984431471,5.5558966794768,5.49656449913239
coalPrice-32,3.6,3.66116220372749,3.70935268691648,3.83220301443368,3.81811585429351,3.85943654565603,3.92305259119331,4.03548445139361,4.01513328262466,4.188590960564,4.12088447138275,4.1920874688035,4.16846723795633,4.29072971822605,4.31919141683644,4.36287937876965,4.4165420693625,4.43623728599405,4.61784003371025,4.68525906125078,4.6731639617685,4.60096440142418,4.56259871879089,4.71884507223014,4.82008518146303,4.97207278874522,5.04758962145155,5.09230887317656,5.08850645612372,5.21809434562496,5.23646576552861,5.30478708142032,5.51108033947362,5.68637113169972,5.68278709136873,5.83912905075552,5.83574800286684,5.88808144984849,5.88746032339592,5.87572697067574,5.88765143863437,5.90498551982863,5.92501004623389,5.9875709048497,5.93639688699246,5.99056380992154,5.98117550161904,6.09277280892108,6.05406538037876,6.00176122515395
coalPrice-33,3.6,3.70150924394374,3.7842112953847,3.86699288905442,3.78485566591968,3.84056098621577,3.94856320999204,3.99786857736526,4.03000762373417,4.12264387526225,4.02364072437879,4.07426111520688,4.13167638814272,4.15947544676875,4.11819905693607,4.12178541587542,4.23699138222722,4.31460188366751,4.43340985738952,4.34130296343109,4.36089137912678,4.41844951402412,4.57414453623812,4.64266484385739,4.60359486883216,4.60692125896267,4.53108401888063,4.60425864273383,4.66637778178164,4.74887951132346,4.9066676701296,5.11712534779349,5.0990015766078,4.97303882279186,5.05129167721234,5.14524795489388,5.33386703788085,5.36671562503363,5.48785334528336,5.55488689954884,5.5033137913772,5.44612360575022,5.5223254843322,5.72026030084048,5.78388940917619,5.83185868753283,5.90623189641093,5.88911437829836,5.82605375147657,5.74537000076859
coalPrice-34,3.6,3.53456014693894,3.58854870039641,3.59771887328007,3.56360367238966,3.69807834582858,3.78207037323987,3.90057261083705,3.95071811744715,4.08701874190067,4.06449173428643,4.09768248868328,3.99735807366363,3.98647743944457,4.15066066194573,4.1462157589986,4.12508737388161,4.08868371035204,4.00830659446931,4.04270016107593,4.13176008618904,4.30332626224123,4.43801269638932,4.46678545314367,4.50772810915717,4.60485627141652,4.60835053999955,4.53117240652529,4.47672391854787,4.65709659635966,4.70807609265955,4.81544400768536,4.83197648352331,4.9546954418391,4.95275810982758,4.99631059358346,5.04685848634684,4.90801661357441,4.89683152586562,4.97851980716197,5.06915407954584,5.05232951464724,5.21060577671867,5.2557177967839,5.17122706589894,5.12699232464796,5.18340616517419,5.27388343418653,5.2799620438866,5.2228638132131
coalPrice-35,3.6,3.64093253917327,3.7372716831097,3.73688068614303,3.83668448702698,3.88706955134845,3.99213136281765,4.03766275547661,4.08096098722447,4.03434572884303,4.00206636907408,4.09744430192079,4.19759835406305,4.2576771186207,4.25186554699348,4.23356437930689,4.23312217976848,4.21946582790042,4.20191709962551,4.31837122012771,4.19603431652175,4.1493709050518,4.16663070205411,4.27848563939645,4.43365232282592,4.47678705145811,4.5160478407165,4.62298015583843,4.74321135332637,4.81610405366208,4.9433581725512,4.85786100797999,4.81606603580218,4.89648398479015,4.86482930115258,5.03624784612664,5.09779627904819,5.07365348987613,5.17285319508901,5.32189001425836,5.39811042078386,5.46131512428635,5.43221524481285,5.60175955720481,5.71752869412865,5.68751365606845,5.85354588111492,5.86265168197816,5.79733033783967,5.92717009159553
coalPrice-36,3.6,3.59953366054071,3.56520946536449,3.60397610558889,3.63131699346994,3.74704298825528,3.77499456258452,3.79860639851184,3.77795280075774,3.90179619181165,3.920249805638,3.99803701294949,3.98804898133688,4.09868628438674,4.17092343203221,4.2966415733064,4.40012071451812,4.39074395975098,4.4355287860556,4.47969411155446,4.52209353232519,4.688502654949,4.67977461040207,4.71974772800969,4.70649250681207,4.86476078409022,4.81126578152108,4.91435615139691,5.06576208231689,5.06818818147593,5.17892404172112,5.32153417720743,5.41980842465214,5.5816761259695,5.64980331882118,5.77259016790048,6.01559234661095,6.01887112123256,6.13497830286984,6.07093827689918,6.16993727893122,6.06276571317471,6.31094848592122,6.23619985440807,6.39616839506837,6.34490466362193,6.37857555462579,6.40147184966685,6.51659213839213,6.38939181790424
coalPrice-37,3.6,3.6376701420902,3.74037268781864,3.70902960612381,3.72696168378976,3.76608164567341,3.71076785318748,3.78680947078886,3.86358865765066,3.90311635642022,3.94539084718378,3.8752095227535,3.96579727865218,4.14135480455399,4.22419974031193,4.14993164553622,4.21909171929939,4.1440882276621,4.14629294412642,4.13616999719886,4.27139082725905,4.33307642271069,4.39725499590482,4.40026330208578,4.28396381118827,4.210087545265,4.14388019459059,4.1713563278892,4.26429593238899,4.29510701695722,4.30553428616581,4.23070812925805,4.23657195727113,4.36524995340663,4.36708242038723,4.43961857877701,4.62896591730112,4.72753903446667,4.79282460621286,4.83858536002849,4.86398081033127,4.98807080303791,5.15171447386378,5.27816790750309,5.40110230579208,5.42880549312311,5.59263698897481,5.81013091716897,5.69572233487862,5.67665921009722
coalPrice-38,3.6,3.62602382529949,3.63773077227215,3.6633298239551,3.72398129531786,3.77450173692948,3.77671782504332,3.68632012592286,3.74436503999354,3.78733900365286,3.77544852249132,3.89151173512042,3.89912990549876,3.99663762124173,4.02551249581888,4.01436416267398,3.91456423502906,3.88781398472307,3.91807370753497,3.86651721143962,3.85794823473084,4.00780008533497,4.06628131256034,4.13078987329028,4.29037061050599,4.26193688969552,4.37485554200349,4.55092586987222,4.57256194116051,4.72333610310449,4.72748839425624,4.70979580322752,4.79836874757411,4.77002198218093,4.8386643768838,5.02664285028921,5.0125294236001,4.99347965380895,5.19886270569455,5.20937125429562,5.30508784849707,5.24048570798225,5.36635629255048,5.40826547123932,5.30844293165451,5.34967964138816,5.40579494433376,5.3195984838055,5.21021059752802,5.36890119254173
coalPrice-39,3.6,3.70110975522628,3.85652879080787,3.76774678441966,3.75920200103579,3.75433831483045,3.68881240343208,3.6808856939009,3.76411403419294,3.90602207355636,3.88066287018237,3.95821922500733,4.06599144197924,4.21330434381006,4.20623705650971,4.21954171325303,4.31932494049395,4.45870074216259,4.65603234830991,4.63518311975585,4.65440402948967,4.75049478588622,4.91428048195475,4.97426384692941,5.12934601505617,5.27058906963889,5.40438858394173,5.47893005956711,5.67774404108579,5.72819261371067,5.85399215461629,6.00017792405717,5.96761429998661,6.05629994669167,6.14087191005166,6.30341706765548,6.35471541419901,6.46425900314992,6.55905875404201,6.55911392194823,6.57825796771064,6.68306727850908,6.6252492092075,6.62162569496209,6.77307945495936,6.70224341856344,6.82881737229936,6.91648580034699,7.18689176439243,7.28549466291528
coalPrice-40,3.6,3.64855741556264,3.67975829238663,3.62161065883028,3.73980930198122,3.86084134368647,4.0004674690869,4.07242145590214,4.19381246307699,4.29607612680829,4.41024050689114,4.41592598796231,4.46316711182704,4.52523435389672,4.52576448262126,4.59232133369042,4.61524593838494,4.73509865373294,4.78110992481627,4.86607030440738,4.77554409763737,4.83150011757272,5.01855854563248,5.15192625092031,5.21430719513674,5.16580618044743,5.26120310922307,5.24945540187018,5.33395062678426,5.33156819142258,5.29079991965337,5.20769429358536,5.27313009263068,5.43543556201503,5.48192865245813,5.58092719906294,5.63144162031172,5.57451148353477,5.76560867785745,5.96955327540073,5.98797092663738,5.86236472471276,5.89058867227087,6.14277511883131,6.15678596099459,6.25459007532323,6.42077850080188,6.65309377611539,6.87387291313613,7.04206732832399
coalPrice-41,3.6,3.72647770827672,3.78697169836423,3.72426732442322,3.6936003654719,3.6693539685195,3.76312755700121,3.72773213571126,3.77152583369824,3.81750018881567,3.83665722116174,3.8977523697084,3.9132219824914,3.92267410396609,3.97822395328865,3.91083399075925,3.98150823982618,4.06909130200534,4.05654008835949,4.0598227156346,4.06853052928836,4.18499598310384,4.37532604556943,4.44724212863051,4.52455624198956,4.54971836934996,4.61288929152144,4.54618920094116,4.51919898820813,4.73276038973499,4.801758706318,4.73811228270412,4.74682145688379,4.83080564071099,4.91245012149315,4.83484301918173,4.85358498503334,4.80725154649853,4.7539704647186,4.80464608601125,4.90770545124168,5.03662187111785,5.09228777487454,5.11302966061577,4.99178366071109,5.00627751167305,5.10277487533309,5.15152514535245,5.07815816413887,5.18575313254798
coalPrice-42,3.6,3.77189863068711,3.74989002856728,3.84381815823203,3.86634129718333,3.97815457946941,4.06618173500175,4.16772830293901,4.20108461178748,4.17015479060988,4.1604668184588,4.24193030436451,4.34270511788788,4.46446148848995,4.57291546955668,4.66352856259263,4.6763260474743,4.79602851067649,4.72673981671419,4.75160671896625,4.72225566909517,4.61693766225054,4.65830845352271,4.79889023435319,4.92213340667126,5.07027630903312,5.06797142366331,5.00172042971418,5.12239861756434,5.22069217021284,5.43291555163439,5.54146593434425,5.68566845295499,5.627085601143,5.78060470542475,5.80006035680898,5.7653451939594,5.97858988221073,6.1104074661156,6.17199302700622,6.29482023434918,6.34098293928942,6.50180269888716,6.55311452222745,6.63409487134216,6.55298558629857,6.68194262227499,6.7186561549767,6.84207280717042,6.73278149562091
coalPrice-43,3.6,3.67286040470061,3.65496359138753,3.68123692232865,3.66080024136519,3.7106030868091,3.72355667154065,3.67112394100414,3.70097162210837,3.80890905771279,3.82526716736018,3.99731766865946,4.06653672069659,4.09876562008789,4.05337118011329,4.07516365007702,3.98745871309327,4.06432661868668,4.14292817633351,4.27362658369387,4.29638080641457,4.38429787131938,4.45501389622016,4.40720531136053,4.42091087470685,4.52299641028257,4.5448498617436,4.69486169328175,4.84174244356076,4.86181199233422,4.8987729570852,4.90862871636287,5.08385220746283,5.22547940778919,5.27876243662275,5.45915454635339,5.3441543748197,5.41054046605898,5.4722131329361,5.55879261663047,5.78312325596488,5.85098268229143,5.79656414870071,6.0118413659609,6.08760275726493,6.07632871903183,6.09939668120199,6.11589307134109,6.38057071478444,6.26410151127679
coalPrice-44,3.6,3.67028451792304,3.80745996645073,3.92099442258431,3.87985842892708,3.895051034691,3.91826743304702,3.95251639309881,3.98668885746366,4.11734636970466,4.07112774384668,4.11736240891646,4.09387636816154,4.22325972428196,4.36839143860108,4.4721794168656,4.41949805596697,4.35229290400014,4.37086788009536,4.29029847091306,4.22057413240218,4.21059858477365,4.2939375325303,4.22343263235767,4.18988990028569,4.25622403260298,4.19200208817741,4.27420122641198,4.2766457188326,4.47355720613975,4.52699296005564,4.59833471121285,4.66208140734358,4.79589722832626,4.74595239025647,4.83123159782468,4.8219811054086,4.84914774423166,4.76107212311592,4.87633981244178,4.88716299126712,4.95061435289914,4.92425387243089,4.99329902378804,4.95549857244489,5.12934021425298,5.13807668517914,5.15636660218975,5.07626361345075,5.13476113345997
coalPrice-45,3.6,3.74343564108659,3.85807706772125,3.99337990724663,3.99859314307839,3.95244184116551,4.00324710261324,4.13081980901026,4.10673815935701,4.17651423882254,4.22896171630892,4.38217963194274,4.39411286169533,4.55476764760506,4.60406076493748,4.70379501061168,4.7764246812209,4.82247443617534,4.79402525263509,4.89394052776886,4.93585011245056,4.92963591413904,4.91054568247684,5.03153162780815,5.030954878493,5.04778901171166,5.18394061698473,5.18440983963674,5.21801870037056,5.18370421720595,5.13783783438319,5.20982580069079,5.35331477540945,5.3189634469176,5.41943156924893,5.29288899247511,5.23142348951422,5.40030956793102,5.53807683838723,5.59284536212099,5.67410958987937,5.78459396016131,5.89525058300818,5.78367514851451,5.85703522337363,5.86193090639873,5.74713717980905,5.8388575204068,5.92616779922193,6.10232039099872
coalPrice-46,3.6,3.68220168113464,3.72767159022481,3.67719712982845,3.76286173013729,3.77893671474269,3.8258742510174,3.87222358904287,3.88048408791576,3.90958649906779,3.90607676170414,3.88758847188806,3.79953231077693,3.8638853487954,3.92085971037499,4.0002124227478,4.07002824089355,4.11878310150109,4.14300409515958,4.17754307834024,4.30288860254855,4.32387145650902,4.45872457993561,4.57927728440694,4.67466202255048,4.65307884923763,4.79908778089962,4.79490338483022,4.75683839069093,4.80807357905736,4.78031759002482,4.96916665858529,4.98894816782272,5.05399151247545,5.03848331370947,5.0280801988928,5.05448773944221,4.98153076022364,5.00370183254686,5.03503435860653,5.16388333596668,5.12836495174213,5.13033262763706,5.35197400525888,5.43162200188975,5.29354733785139,5.44682427752839,5.4261433854386,5.42443540764238,5.6309870788002
coalPrice-47,3.6,3.63036598933353,3.70944512614665,3.87102279141906,3.86107359800164,3.83917851271113,3.81372286790899,3.79643930233521,3.80906803086158,3.80353608858782,3.85603677271153,3.95666740754157,4.06830089042283,4.10593175239214,4.04289162796824,4.06167991300503,4.08127003388516,4.14251875774315,4.09548140969826,3.99154506884718,4.14087858723309,4.19743404025387,4.26812275897653,4.17817003958826,4.17942408263012,4.31886790052417,4.36377826966568,4.34118651338244,4.41055478392598,4.37990114708884,4.46431630325035,4.40902610376848,4.50647053970017,4.5074822880473,4.42987501623212,4.50371693203153,4.51063782698833,4.62983345587685,4.62681163351157,4.68008654337743,4.56613547053668,4.5314374630679,4.56022174511962,4.61650030471583,4.63157856317977,4.67094962711173,4.85256648350417,4.75703785635119,4.8724715998553,4.97384514173766
coalPrice-48,3.6,3.65174468466831,3.61425041381725,3.64343880706033,3.69069128099233,3.71502192924367,3.76539327730893,3.77312952129412,3.84895375106565,3.88583875052329,3.89416627304935,3.93525724453668,3.91689928851184,3.98122161517781,4.00065575245266,4.04570760001614,4.145095457811,4.16340695037971,4.23747545393481,4.2151613034921,4.27372966430113,4.30402806704752,4.36894923216429,4.54936784494339,4.74339116714344,4.75987810352027,4.76557458443365,4.75887154734784,4.751108039087,4.75469536267915,4.74443054322933,4.75656263612198,4.74125037737839,4.83507538317895,4.86783304244262,4.97628308228755,5.00885734099984,5.11266635908403,5.28602802742363,5.21792647409776,5.29405526440689,5.27592729480212,5.37074238194875,5.38679733149675,5.3394856683323,5.36538485231267,5.37198848075446,5.44468356278378,5.57690334110768,5.53832533257127
coalPrice-49,3.6,3.58958134566307,3.620484853661,3.67062009859409,3.78100746221595,3.83769972622221,3.83038029838238,3.91067635434767,3.92700804686069,4.06714387780699,4.06433162370636,4.0861634004389,4.05076240531433,4.08227554377649,4.10931731802436,4.16960234398021,4.12793438336829,4.21753068900504,4.16273863840055,4.09435750500295,4.15539690963392,4.22680774217459,4.25855559095375,4.40390943619416,4.44372631553612,4.47573000840927,4.66647047650782,4.69269047665525,4.75250336040641,4.94650648256351,4.96961534502801,5.07250542578922,5.18215733020986,5.15249341213149,5.26747706746734,5.27739910939113,5.38719696519002,5.46222834713639,5.63116418428897,5.67847017090435,5.72336603181262,5.74881150392367,5.97372552645919,6.14659859560118,6.09361195466632,6.13315875905575,6.28417595241254,6.40323601434158,6.55599658046583,6.49623821071234
coalPrice-50,3.6,3.64087910370054,3.62643281814608,3.59479223916434,3.61613773964971,3.6340869186937,3.7500496774854,3.76003467125234,3.82709339995759,3.82197420414016,3.85687106093311,3.88113493152549,4.01864516699282,4.08112145924973,4.11146772775625,4.2612824532968,4.29808620396539,4.35134520692787,4.29045267897614,4.36588415580122,4.47123410605506,4.51961997096965,4.68539470011955,4.68768895693889,4.76712944234017,4.81131449156891,4.7216916408574,4.82417707131755,4.84564769910234,4.88825493667959,5.04827124772076,5.05861194603083,5.13238866903002,5.18251885713525,5.11718203573635,5.15626474035324,5.26106938387723,5.28294460257404,5.39404151833059,5.47761106523712,5.470637979864,5.53859446606109,5.60015521555063,5.70025866089857,5.72163418811635,5.80541977820663,5.9800256007608,6.09460663902988,6.06566597231831,6.03034437439136
coalPrice-51,3.6,3.59077242854167,3.55845735993839,3.62087066074315,3.7560872048079,3.76143065365688,3.80935667877004,3.83939585223047,3.93132742344098,3.96641089946223,3.97235613029821,4.05319613877754,4.00573141865614,4.11989894330338,4.26088239742095,4.19968002930919,4.32216751050149,4.28906453445451,4.46723837918058,4.62717855879311,4.67052197687285,4.63238674266469,4.6774071947282,4.69167375113393,4.75161674704543,4.67627228733718,4.74941934971253,4.72561608531938,4.77366875625994,4.7111835889151,4.71173039774479,4.79556356961412,4.79336022870688,4.97623034038443,5.05499975559138,5.19701062968487,5.23412212657179,5.13075876153396,5.1636512712796,5.25531888164386,5.21083014691218,5.35299348995459,5.4402969181522,5.56183822156299,5.41994175158858,5.58486579780873,5.50561623138411,5.57116626440241,5.49210315433461,5.55752570086751
coalPrice-52,3.6,3.66271607495347,3.82354841351694,3.91734183724071,3.95538667714957,3.88169200623015,3.99146467779254,3.96015675998773,3.98000438975207,3.96032467639959,3.9949850840628,3.98503791679879,4.09142559129305,4.11205217581205,4.15552297305547,4.11231507741107,4.11191775456187,4.14621667511822,4.21914674528042,4.17436850042771,4.18455323416406,4.29310633407125,4.18328956261239,4.21792738080121,4.31166617649054,4.30144779690479,4.40730720088744,4.48712277273532,4.52623830757771,4.56162300818554,4.60745218685777,4.52973372181759,4.6476226605557,4.62616749206311,4.76518274451891,4.83657056161342,4.72759126330963,4.60115587574144,4.55371229450335,4.52746260709921,4.61284422378206,4.61940625298133,4.5051249340711,4.58347901300685,4.58548987058799,4.65502755490403,4.6966111312117,4.78148639453522,4.67613840410788,4.75005011487084
coalPrice-53,3.6,3.62195890121585,3.54412846009301,3.60505298952776,3.64888565984194,3.67664391463134,3.6491837981769,3.63234139655651,3.62275209224403,3.54037315902143,3.51597206877154,3.51080748785905,3.6150303855826,3.67849839177752,3.73055773591105,3.81557284368798,3.96859091436493,3.96172898661636,4.00940719966808,3.94992503730058,4.04502776371251,4.13564814690693,4.20987369670002,4.29106658036702,4.30963824092398,4.40442972017368,4.47006188678343,4.53096589369987,4.63313212361203,4.6701962097221,4.7327872217726,4.70148147155745,4.6778697562631,4.68984145918368,4.73951002235577,4.70367853621731,4.72686627375332,4.83389019703505,4.78327465551349,4.78452243335854,4.84656959541251,4.95231067240031,4.86942319078414,4.94446364372941,4.93292680666747,4.96283562873148,4.85527195692621,4.90329312809243,4.87726999614619,4.9544867528381
coalPrice-54,3.6,3.65090429688977,3.80685194628488,3.75237220738847,3.78369318614402,3.8157185868554,3.89261905083011,3.8204913257874,3.89095958722323,3.93863304876996,3.93588000826313,4.12510555334593,4.07770978017485,4.10058873268616,4.0866242292367,4.25968199186517,4.33370017180814,4.46195666068196,4.46653480216378,4.66245009415511,4.72394753870125,4.71063946116022,4.63550094225228,4.74672343696064,4.78430099032622,4.83655516137462,4.93915973374564,4.96310855053244,5.05165079420584,5.1270637076399,5.1245977976829,5.19388589470443,5.2280724384431,5.13224382901017,5.25784814345399,5.32959935335395,5.47266888326908,5.54124466341035,5.74049389756221,5.68241549425772,5.74119735915603,6.01541683918497,6.28666174528745,6.23356261567304,6.29567436607249,6.35871568420733,6.52908884774951,6.54534119300251,6.69086749129611,6.85317876624423
coalPrice-55,3.6,3.65932095924294,3.65925180133221,3.61042280615829,3.6742270432678,3.62093525104401,3.6122798471489,3.53631079243138,3.64491023441217,3.64775455118272,3.58032931503401,3.70290878570722,3.75144235392369,3.76503080035057,3.6941024147676,3.72902884802391,3.68208527271252,3.78864263314078,3.73040357078402,3.76575657152397,3.8518036369718,3.92555559419151,3.95529318791002,4.03066953272764,4.05982731489397,4.17064771312265,4.16534326023699,4.20595761827263,4.26543450067312,4.35135707607674,4.33096898550888,4.45505674791261,4.49208836277415,4.61943357699791,4.52602786915921,4.60301479064502,4.56744920486592,4.59988862351998,4.73162098508366,4.69362646976817,4.61922463474383,4.72246065565033,4.7986394262611,4.91172923500231,5.02934190558378,5.0015866712857,5.00130442147521,5.04546459913883,5.02376986265193,5.19239409360542
coalPrice-56,3.6,3.63970687911382,3.72237227514774,3.72053971078476,3.78231088688717,3.81523485472867,3.91685191016684,3.96870636711839,4.04378019586618,4.12648858721788,4.2128781842218,4.16244202979868,4.19293155696562,4.1765604857515,4.20002431376015,4.10023829263916,4.09780614509129,4.23827976041262,4.26772574000787,4.30944303684823,4.35526442458821,4.43018455453931,4.51195043374642,4.5741982117951,4.65583876334525,4.66999790540893,4.687599975658,4.65155700190124,4.64823046584638,4.78813824860778,4.80460908916394,4.89151609353277,4.92685665130204,4.83495604101895,4.9035772392718,5.00982671616659,5.11090138548192,5.2148009860614,5.28991965652148,5.39356100491586,5.37927878977629,5.49051384268975,5.37532516578777,5.31224293261903,5.27573230702279,5.38052752105532,5.41993921074406,5.27259303851402,5.33829027350795,5.30931451701876
coalPrice-57,3.6,3.6483032577967,3.76579397044762,3.82535393768455,4.0015319605777,4.04812293513869,3.95656936410678,3.9572400684695,3.99238232433482,3.95746173251717,4.03303428695858,3.99333009004381,4.09625294309592,4.2579280444566,4.27078878346727,4.31171884724433,4.31097310718818,4.36862336333551,4.52400640110964,4.57624676778083,4.66654741240274,4.66099347109481,4.75215378969214,4.8159151827655,4.94783436005517,5.01027469238546,5.08163628650142,5.16686915335775,5.20463277099197,5.38024830388131,5.4093076036692,5.48788164798412,5.47671672745062,5.62639925125109,5.81312875756965,5.71974753816562,5.84410367968966,5.93337727228887,5.85550900999433,5.75477617415124,5.76523594260519,5.70447580520705,5.8198172852495,5.72076228247449,5.58479812738204,5.62429612090736,5.83233785182277,5.84465919604746,5.86557940248546,5.90879101808878
coalPrice-58,3.6,3.58185784765745,3.47687547581531,3.3949309236477,3.38490562183936,3.49036276985825,3.56008623179345,3.54639371900849,3.53645483737567,3.49341260579644,3.65549193234372,3.68208409063562,3.70790422342847,3.74025287540953,3.67908485503902,3.75839658499706,3.81990830547543,3.80604729700877,3.79714643362052,3.80421669211474,3.89425012834337,3.93573546126722,3.96963064701096,3.93801637124797,3.948543242558,3.98679719911362,3.96591943788692,4.00681357031025,4.01989314053928,4.05585708130965,4.08914413523253,4.181757112286,4.29564653225903,4.32272769774158,4.36345458076462,4.39953728743331,4.54235139839587,4.42379114915472,4.4573990090379,4.49124476720314,4.67757113259488,4.76952345645318,4.72350309147215,4.69658067854788,4.74552981307201,4.84438105108132,4.75692547999675,4.88336384113165,4.90463914961086,5.09842928762885
coalPrice-59,3.6,3.70741038808986,3.77272267623322,3.77201331766354,3.79509540030012,3.9748249087177,3.89759546000947,3.94316771375899,3.99011153329651,4.04198658402796,4.07195932274319,4.16579006907584,4.23741103207323,4.17980407428646,4.32651628109948,4.36683431017352,4.39190414903058,4.54501293838004,4.50860848796136,4.55364125716077,4.67373089107702,4.71202587109357,4.80990682223157,4.89411798318029,5.00045414536666,5.15284263839894,5.18523019500924,5.34753426578059,5.34673803782378,5.38273594211969,5.53767462735827,5.72710519579154,5.73093798289676,5.82336373434254,5.82794194322854,5.96759534354469,6.00106422960782,6.18765573307564,6.28904192997261,6.21772183073047,6.09733929635569,6.23074346137184,6.09731936049479,6.25505084049261,6.21976654444699,6.41438812751633,6.62321090461034,6.65242254232483,6.72539249225169,6.97479312822114
coalPrice-60,3.6,3.72322925531808,3.75058326332821,3.79910973288569,3.90962802280484,3.90697307197429,3.91453687699513,3.88135322111873,3.9014777512717,3.93818159933241,3.89160760349846,4.03567951144789,3.95307275094103,3.94000241383153,3.97909587439913,3.99886670042053,3.98622927148348,4.06123260677507,4.01445174441658,4.05889191863205,4.09203028844201,4.06363421782847,4.05054503438607,4.11709468285096,4.06807456832533,4.15685944243849,4.19266163900147,4.22044124646918,4.31682786529904,4.24211103695413,4.40599122754559,4.379252216629,4.36609149713639,4.28749152955418,4.31756269091963,4.36852320124255,4.49110642434613,4.6905168007293,4.77860512296847,5.00611977477623,5.16849814579255,5.17981572303903,5.26277652241433,5.33486296939082,5.32398500071587,5.38046716760662,5.50442264939753,5.57383034466251,5.67497016442345,5.76849521188261
coalPrice-61,3.6,3.54314737011827,3.4934071007854,3.46258090261452,3.53652688121844,3.51422717305459,3.61970326051477,3.77828286029363,3.91420392966799,3.89237504123117,3.98156681976881,4.00129152830668,4.15003551262516,4.21855416951136,4.13067412216469,4.21820070904262,4.23703568781789,4.30140729959216,4.3589395886753,4.43345995771044,4.47554926931647,4.50923053411991,4.56119562545506,4.53165414904321,4.47935066250429,4.50468487409695,4.49167905797531,4.5596728777201,4.60438768983581,4.5732559712906,4.59117087490671,4.74727528003097,4.88699561073687,4.8167632266294,4.78214245289227,4.86993381314657,4.98870970537002,5.06797010033436,5.21369167129846,5.31487041400076,5.36090163974254,5.43521141346199,5.46289671800888,5.51839667028636,5.52882748140818,5.70831202052782,5.80684946811704,5.87092693522449,5.81636366024978,5.91198343119452
coalPrice-62,3.6,3.66218543338463,3.74415061732852,3.79937369084698,3.90082313445965,4.02363717990708,4.03487939321223,4.13243274986943,4.25675344779043,4.31977609669788,4.30239584624476,4.4467354254386,4.34291351438517,4.36301487138807,4.40906347025742,4.52010712925966,4.66053778234927,4.81454412468448,4.77858836253255,4.97828364429137,5.07878819640775,4.96961699144532,4.96872171650683,4.8906788247937,4.89844536236212,4.8997962452702,4.96621900311803,4.99743317708939,4.98211797356571,5.00879613808446,4.98746393953268,4.88889009550682,4.90416517234069,5.01831278506319,4.94527009629605,5.05552538627951,4.94331988938342,4.90187070626191,4.81299311051795,4.8528398769301,4.86200401870447,5.02235846095968,4.92554300557238,4.9857525661321,4.94073139024482,5.08222303851436,5.150968075082,5.1595789951548,5.07173626845368,5.02999181638827
