23410602.87
23003258.38
22603001.69
22209709.46
21823260.51
21343148.78
20873599.51
20414380.32
19965263.95
19526028.15
19096455.53
18676333.51
18265454.17
17863614.18
17470614.67
17086261.14
16710363.4
16342735.4
15983195.22
15631564.93
15287670.5
14951341.75
14622412.23
14300719.16
13986103.34
13678409.07
13377484.07
13083179.42
12795349.47
12513851.78
12238547.04
11969299.01
11705974.43
11448442.99
11196577.25
10950252.55
10709346.99
10473741.36
10243319.05
10017966.03
